date,title,content,heart,interest,view,price,temperature,seller,sold,image,region,url
2026-01-11,이케아3단트롤리,"이케아 3단 트롤리입니다
흰색이고 바퀴가 달려있어 이동이 편리합니다
수납공간이 넉넉해서 다양한 물건을 정리하기에 좋습니다

문고리거래 가능",1,4,90,25000,38.6,탁영,판매완료,1,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-iqohaeva7vs2/
2026-01-09,이케아3단이동식트롤리화이트,"이케아 3단 이동식 트롤리입니다.
- 바퀴가 달려있어 이동이 편리합니다.
- 좁은 공간에서도 수납이 가능합니다.
- 튼튼하고 안정적인 구조입니다

깨끗한 편이나 손수건 또는 가방 걸이용으로
오른쪽 측면에 고리 두 개 붙어 있습니다. 
참고해 주세요.",4,30,277,25000,81.3,mothergoose,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-3%EB%8B%A8-%EC%9D%B4%EB%8F%99%EC%8B%9D-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-us1wo2x4srrm/
2026-01-07,이케아로스코그3단트롤리화이트,"이케아 3단 트롤리입니다
흰색이고 이동식이라 편리하게 사용 가능해요
바퀴 수평이 조금 안맞긴한데 굴러가는데는 문제 없어요
이염이 좀 있는데 닦으면 될거같아요
내일 오후까지 가져가실분!!",2,6,236,0,39.9,여니니,판매완료,1,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-ngnnnije2oep/
2025-12-30,이케아로스코그트롤리3단화이트,"이케아 로스코그 트롤리 3단 화이트입니다
- 35x45x77 cm 사이즈로 공간 활용도가 높아요
- 바퀴가 달려있어 이동이 편리합니다
- 넉넉한 수납 공간으로 다양한 물건을 정리할 수 있어요
- 튼튼한 스틸 소재로 제작되어 내구성이 좋습니다",3,7,116,20000,46.9,당근다앙근,판매완료,1,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-3%EB%8B%A8-%ED%99%94%EC%9D%B4%ED%8A%B8-4eq97oeacxj9/
2025-12-24,이케아3단이동식트롤리화이트,"이케아 3단 이동식 트롤리입니다
- 흰색이라 깔끔하고 어느 인테리어에도 잘 어울려요
- 바퀴가 달려있어 이동이 편리합니다
- 좁은 공간에서도 수납이 가능하고, 다양한 물건을 정리하기에 좋습니다
- 주방, 욕실, 거실 등 다양한 공간에서 활용 가능해요
- 물품 보관용으로 창고에 둔거라 상태 깔끔한편 입니다.

반품x 직거래 및 문고리 가능합니다
당근페이 가능해요

",2,11,127,10,88.7,당근당군,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-3%EB%8B%A8-%EC%9D%B4%EB%8F%99%EC%8B%9D-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-pg1xngybeu3y/
2025-11-28,이케아3단이동식트롤리화이트,"이케아 3단 이동식 트롤리입니다~ 
흰색이고, 바구니 3개 포함입니다
상태는 깨끗합니다",1,6,305,10000,47.4,영그니,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-3%EB%8B%A8-%EC%9D%B4%EB%8F%99%EC%8B%9D-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-mccam521sz7a/
2025-10-31,이케아råskog로스코그3단트롤리화이트,"이케아 RÅSKOG 로스코그 트롤리 화이트 색상입니다
거의 사용하지 않아 깨끗합니다
옆에 같이 거는 수납통도 함께 드릴게요~
애기 용품 수납 용도로 좋습니다

문고리 거래 부탁드립니다",1,1,76,28000,46.3,당근을주세여,판매완료,5,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-r-skog-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-sxb4n4b7m5h3/
2025-10-28,이케아로스코그화이트트롤리,"이케아 로스코그 트롤리 화이트 색상입니다
3단으로 구성되어 있고, 35x45x77 cm 사이즈입니다",1,0,102,20000,50.0,이민정리땡처리,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-v4sfht6vkhar/
2025-10-08,이케아로스코그트롤리화이트,"이케아 로스코그 트롤리 흰색입니다
- 3단으로 구성되어 있고 이동이 편리합니다
- 튼튼한 스틸 소재로 제작되어 내구성이 좋습니다
- 좁은 공간에서도 활용하기 좋습니다
- 다용도로 수납하기 좋습니다

상태는 상세사진으로 확인하세요!",12,14,298,10000,74.2,뭉게뭉게,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-8kpfrti54fj3/
2025-09-26,이케아로스코그화이트트롤리,"이케아 로스코그입니다~!
어디에나 잘 어울리는 화이트색상이에요~",1,3,176,21000,52.4,퍼팍,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-zia8fn47tpah/
2025-08-13,이케아트로텐카트화이트(트롤리),"이케아 트로텐 카트 화이트 색상 판매합니다!
부드러운 화이트 색상이라 어디든 잘 어울립니다.

당근으로 구매하였고
그때 60000원에 거래하여
50000원에 판매합니다.

구매시 직접 가져가셔야 합니다.

구매하실분만 연락주시고 
중고 특성상 교환, 환불은 불가합니다~",2,3,128,50000,42.2,안녕하셉요,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%9C%ED%85%90-%EC%B9%B4%ED%8A%B8-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-bqgq12rhscu1/
2025-06-08,이케아흰색3단간이트롤리,"흰색 3단 틈새 트롤리입니다.

틈새 수납에 유용해요.

크기
가로 세로 높이 52*18*70

상태는 깨끗합니다. ",1,6,156,5000,51.9,리라리헷,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%9D%B0%EC%83%89-3%EB%8B%A8-%EA%B0%84%EC%9D%B4-%ED%8A%B8%EB%A1%A4%EB%A6%AC-r6vmh2mvdby9/
2025-06-07,흰색철제이동식트롤리2개,"흰색 철제 이동식 트롤리 판매합니다

3단 이케아제품 수납 트롤리 입니다 
2개가격이에요 문앞에서 픽업해주세요",2,3,271,10000,49.0,ilee,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%ED%9D%B0%EC%83%89-%EC%B2%A0%EC%A0%9C-%EC%9D%B4%EB%8F%99%EC%8B%9D-%ED%8A%B8%EB%A1%A4%EB%A6%AC-2%EA%B0%9C-yz7i5mwpd8gc/
2025-05-15,이케아트롤리화이트,"이케아  트롤리, 흰색이에요

아이 물검 정리함으로 사용해서 상태 매우 좋아요! 

비대면문고리 희망합니다.",1,7,218,20000,56.6,슈슉,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-sw6d6sixrc39/
2025-05-02,이케아로스코그이동식트롤리,"이케아 로스코그 이동식 트롤리 판매해요

- 사이즈: 35x45x78 cm
- 색상: 화이트
- 튼튼한 스틸 소재, 파우더 코팅 마감
- 바퀴가 달려 이동이 편리해요

주방, 욕실, 사무실 등 다양한 공간에서 활용 가능합니다


새거 사서 아기 태어나 용품 잠깐 넣어쓰고 내놓는거라 눈에보이는기스전혀없습니다",1,1,131,30000,69.0,대추밍키,판매완료,1,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%EC%9D%B4%EB%8F%99%EC%8B%9D-%ED%8A%B8%EB%A1%A4%EB%A6%AC-5hzn6cskgca4/
2025-02-10,이케아로스코그트롤리화이트,"이케아 로르코그 트롤리입니다
실사용한 제품이고 내부에 살짝 오염 있습니다
잘 닦으면 닦일 것도 같아요
그 외에는 깨끗합니다

중고상품 특성상 환불은 불가합니다.",1,1,112,25000,41.5,집정리중,판매완료,4,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-e8zj5fgtgy8k/
2025-01-24,이케아트롤리화이트색상판매합니다!,"이케아 트롤리 화이트색상입니다!
사진과 같이 전체적으로 깨끗하고 찌그러지거나 큰기스없이 양호합니다^^

(사용감 조금 존재하고 사진에 상단부분 녹부분 있습니다!)

연락주세요^^",2,3,160,25000,99.0,쿨거래합시다,판매완료,5,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8%EC%83%89%EC%83%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-srwwg87c8dya/
2025-01-11,이케아트롤리,"이케아 트롤리 화이트 입니다.

살짝 까진 부분이 있지만 바퀴 잘 굴러가고 

거실에 놓았던거여서 전반적으로 깨긋해요.

감안해서 저렴히 내놓습니다~

.비대면문고리o 
.환불x",1,4,178,15000,60.6,Lucia52,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-614aar3g24c1/
2024-09-11,이케아트롤리화이트,"이케아 3단 트롤리 화이트 컬러
사용감은 조금씩 있지만
깨끗하게 닦아놓아서 상태 좋게 사용 가능하세요😀

-예민맘 패스. 환불불가해요(네고x)
-선입금 후 주소 알려드려요
-채팅순x 입금순판매예요
-문고리거래만 가능해요",3,3,259,25000,73.2,햅삐햅삐,판매완료,4,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-bgyne2bizmo8/
2024-09-08,이케아트롤리화이트,"이케아 로스코그 트롤리입니다
컨디션 매우 좋구요

순네르스타 걸이식 수납 바구니 2개 포함입니다

송도5공구 문고리 거래합니다",1,3,262,35000,41.2,토리맘,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-k9frekobcdsx/
2024-08-15,이케아_트롤리_화이트,"이케아 트롤리 화이트입니다.
거의 아기용품 넣고 쓴거라 사용감은 많이없어요",4,5,312,20000,40.5,봉구누나,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-exfrunc39fhs/
2024-08-08,이케아트롤리판매합니다(순네르스타4개같이드려요),"이케아 트롤리 화이트 판매합니다
아기 태어나서 사용하고 5개월정도 쓰다가 보관해두다 판매합니다
사용할때 수납함 넣고 사용해서 깨끗해요
구매하시면 이케아 순네르스타(마지막사진) 용기 4개 같이 드릴게요

5공구 센시티
문고리거래합니다",2,2,276,25000,67.9,산딸기땅콩,판매완료,5,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%88%9C%EB%84%A4%EB%A5%B4%EC%8A%A4%ED%83%80-4%EA%B0%9C-%EA%B0%99%EC%9D%B4%EB%93%9C%EB%A0%A4%EC%9A%94-qqewrdo6483x/
2024-07-10,이케아트롤리틈새수납트롤리팝니다,"쇼핑몰을 하는데요
B급 입니다 기스나 금간부분이 있어 팝니다
하나는 이케아 화이트 제품이고요
하나는 일반 틈새트롤리 입니다
따로 따로 안팔고 같이
2만원에 드리겠습니다
사이즈는 여기서 보시면 됩니다
20센티 제품입니다
https://m.smartstore.naver.com/swj/products/9275061219
스마트밸리 A동314호 입니다",2,1,226,20000,69.6,midas,판매완료,3,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%8B%88%EC%83%88%EC%88%98%EB%82%A9-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%8C%9D%EB%8B%88%EB%8B%A4-52b6h5hmpwqt/
2024-07-06,이케아트롤리기저귀보관함올화이트,"사용감 좀 있지만 사용하는데 지장없어요! 
아기 기저귀 보관함으로 사용했고 이것저것 써뵛지만 바퀴가 젤 부드럽고 편해서 다른 보관함은 다 시댁 친정으로 옮겨놓고 사용했고 이것만 집에서 젤 잘썼어요!
올 화이트고 매트한 색상이라 인테리어도 해치지않아요!
예민맘은 피해주세요",6,3,245,10000,48.5,두부엄마,판매완료,5,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%EA%B8%B0%EC%A0%80%EA%B7%80%EB%B3%B4%EA%B4%80%ED%95%A8-%EC%98%AC%ED%99%94%EC%9D%B4%ED%8A%B8-vqumzmx2us82/
2024-06-16,이케아트롤리화이트,이케아 트롤리 화이트입니다. 세탁실에 놓고 사용했었고 바퀴포함 전체적으로 다 닦긴했지만 사용감 있습니다. 층마다 조금씩 녹슨 곳이 있긴하지만 사진에서 보시는대로 크진 않습니다.,1,0,148,15000,47.7,로터,판매완료,2,인천 연수구 송도동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-9qcs1ifv6qgr/
2026-01-31,이케아로스코그3단트롤리화이트,"화이트 색상의 3단 철제 트롤리입니다
바퀴가 달려있어 이동이 편리하고, 주방, 거실, 서재 등 다양한 공간에서 활용하기 좋습니다
수납공간이 넉넉하여 물건을 깔끔하게 정리할 수 있습니다
이케아 로스코그와 유사한 디자인으로 인테리어 효과도 뛰어납니다",14,6,320,0,40.7,멍군누이,판매완료,3,경기 하남시 풍산동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-p428exx5bajs/
2025-04-30,이케아흰색3단트롤리,"흰색 3단 트롤리입니다
집에서 이것저것 정리하기 좋습니다
바퀴가 달려있어 이동도 편리합니다

사이즈는 가로 50cm(트레이 부분만, 손잡이 포함시 56cm) 
세로 96.5cm
폭 33cm",2,5,265,15000,50.5,민초파파,판매완료,4,경기 하남시 풍산동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%9D%B0%EC%83%89-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-7hm34vq8bes2/
2025-11-21,이케아로스코그3단트롤리화이트,"이케아 로스코그 3단 트롤리입니다
- 이동이 편리한 바퀴가 달려있습니다
- 튼튼한 스틸 소재로 제작되었습니다
- 좁은 공간에서도 수납이 가능합니다
몇개월 사용해서 상태깨끗해요.
오늘밤에만거래가능해서싸게팝니다",2,2,67,15000,38.4,당근시러,판매완료,1,제주 서귀포시 표선면,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-siaqshdnz4er/
2026-03-01,이케아이동식북트롤리화이트3단,"이케아 화이트 색상 이동식 북 트롤리입니다
3단으로 구성되어 있으며, 바퀴가 달려 이동이 편리합니다
가벼운 무게로 좁은 공간에서도 활용하기 좋습니다
책이나 장난감 정리 등에 유용하게 사용할 수 있습니다
사진과 같이 사용감 거의 없습니다",1,24,425,27000,39.9,레오,판매완료,7,경기 김포시 북변동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%EC%9D%B4%EB%8F%99%EC%8B%9D-%EB%B6%81%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-3%EB%8B%A8-6vw6pn46txof/
2026-04-12,이케아raskog로스코그3단트롤리화이트2개,"이케아 RASKOG 로스코그 3단 트롤리 화이트 색상이에요
상태는 사진 그대로에요. 녹이 있는 부분도 있는데
안 닦아봐서 제거가 되는지 잘 모르겠어요 
그래서 저렴하게 올립니다.


* 개인 거래 특성 상 교환 / 환불 불가
* 독산역 인근 아파트 직거래 
* 택배는 부피가 커서 불가",1,4,71,22000,54.5,연맘,판매완료,5,서울시 금천구 시흥제4동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-raskog-%EB%A1%9C%EC%8A%A4%EC%BD%94%EA%B7%B8-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-2%EA%B0%9C-xor38g7wrdjr/
2026-01-18,이케아트롤리raskog대형화이트,"깨끗하게 썼습니다!
GS금천능선점 근처에서 거래합니다",3,9,140,25000,48.3,토코,판매완료,1,서울시 금천구 시흥제4동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-raskog-%EB%8C%80%ED%98%95-%ED%99%94%EC%9D%B4%ED%8A%B8-zznyugn1jrx3/
2026-06-03,이케아3단트롤리화이트,"이케아에서 구매한 3단 트롤리입니다

중고제품 특성상 사용감 있습니다

우드상판 있는데 얼룩이 보여서 버릴예정이나 필요하시면 드려요

어린 아이가있어서 문고리거래합니다
주차등록 가능합니다",2,11,88,20000,39.0,아나바나,판매중,2,경기 성남시 중원구 금광1동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-3%EB%8B%A8-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-mjcx3exex416/
2026-05-10,이케이트롤리,"이케아 트롤리 3단 판매합니다
화이트 색상이고
상태양호해요",1,2,76,15000,55.8,토슈,판매완료,3,경기 성남시 중원구 금광1동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%9D%B4-%ED%8A%B8%EB%A1%A4%EB%A6%AC-8ejdj4bc2d5q/
2026-02-20,이케아트롤리화이트소형,"이케아 3단  소형 트롤리
1단을 빼버리고 못찾아서 2단으로만 사용했습니다

흰색이고 바퀴가 달려있어 이동이 편리합니다
수납공간이 넉넉해서 다양한 물건을 정리하기에 좋습니다",3,4,118,0,50.0,moonkyu,판매완료,1,경기 성남시 중원구 금광1동,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8A%B8%EB%A1%A4%EB%A6%AC-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%86%8C%ED%98%95-t8pqpzsc3qc3/
